,Hotel_Name,Hotel_Address,lat,lng,Reviewer_Average_Score,Total_No_Of_Reviewers,Non_Reviewer_Average_Score
35442,H tel de la Bourdonnais,111 avenue de la Bourdonnais 7th arr 75007 Paris France,48.8550466,2.304583,8.76022099448,362,8.8808988764
36127,Best Western Premier Marais Grands Boulevards,112 boulevard de S bastopol 3rd arr 75003 Paris France,48.8687425,2.3541761,8.29784482759,232,8.30373134328
37377,Le Dokhan s a Tribute Portfolio Hotel,117 Rue Lauriston 16th arr 75116 Paris France,48.8663359,2.2867935,8.04852941176,68,7.60294117647
37445,Le Relais Madeleine,11bis Rue Godot de Mauroy 9th arr 75009 Paris France,48.870961,2.3267678,8.7632183908,87,8.56585365854
37532,Terrass H tel Montmartre by MH,12 14 Rue Joseph De Maistre 18th arr 75018 Paris France,48.8865626,2.3329648,9.27661691542,201,8.31358024691
37733,Millennium Hotel Paris Opera,12 Boulevard Haussmann 9th arr 75009 Paris France,48.8724588,2.3378004,7.9224,125,7.60384615385
37858,Waldorf Madeleine,12 boulevard Malesherbes 8th arr 75008 Paris France,48.8715828,2.3224853,8.60854092527,281,7.97841726619
40089,Hotel La Lanterne,12 rue de la Montagne Sainte Genevi ve 5th arr 75005 Paris France,48.8489839,2.348383,8.87083333333,96,9.26956521739
40185,H tel Square Louvois,12 Rue de Louvois 2nd arr 75002 Paris France,48.8684165,2.336869,9.20833333333,72,9.465
40257,Hotel Marignan Champs Elys es,12 rue de Marignan 8th arr 75008 Paris France,48.8685093,2.3067895,8.68086419753,162,8.73406593407
40419,Le Grey Hotel,12 rue de Parme 9th arr 75009 Paris France,48.881407,2.3274204,9.11578947368,76,8.85573770492
40495,Le Pavillon des Lettres,12 rue des Saussaies 8th arr 75008 Paris France,48.8713699,2.3181191,9.0625,40,8.91379310345
40535,H tel San R gis,12 Rue Jean Goujon 8th arr 75008 Paris France,48.8665788,2.3084447,8.66891891892,74,8.74035087719
40609,Garden Elys e,12 rue Saint Didier 16th arr 75016 Paris France,48.8663444,2.2881979,8.404,75,8.59863013699
40684,Hotel Louvre Montana,12 rue Saint Roch 1st arr 75001 Paris France,48.8644627,2.3318473,8.61515151515,66,8.01621621622
41518,Le 123 S bastopol Astotel,123 boulevard S bastopol 2nd arr 75002 Paris France,48.8675886,2.3531018,9.50692307692,130,8.80185185185
41648,Le 123 Elysees Astotel,123 Rue Du Faubourg Saint Honor 8th arr 75008 Paris France,48.8730823,2.309659,9.22830188679,53,9.14
41831,Best Western Mercedes Arc de Triomphe,128 avenue de Wagram 17th arr 75017 Paris France,48.8848292,2.3035189,8.0,58,7.41333333333
43148,1K Hotel,13 Boulevard Du Temple 3rd arr 75003 Paris France,48.8639318,2.3658744,7.86148648649,148,7.35362318841
43296,H tel Westminster,13 Rue De La Paix 2nd arr 75002 Paris France,48.8693409,2.3310263,8.58817891374,313,8.02721518987
43609,L H tel,13 rue des Beaux Arts 6th arr 75006 Paris France,48.8562272,2.3351758,8.92405063291,79,8.59583333333
43688,Mercure Paris Porte d Orleans,13 Rue Fran ois Ory 92120 Paris France,48.8178079,2.3293636,8.18,10,6.36666666667
43698,Maxim Op ra,13 rue Geoffroy Marie 9th arr 75009 Paris France,48.8738557,2.3444232,8.26857142857,35,8.59166666667
43733,Le Marceau Bastille,13 Rue Jules Cesar 12th arr 75012 Paris France,48.8490691,2.3697484,8.44066666667,150,8.87159090909
43883,Hotel Odeon Saint Germain,13 rue Saint Sulpice 6th arr 75006 Paris France,48.8513515,2.3375084,8.78383233533,167,8.25505617978
46975,La Villa Haussmann,132 Boulevard Haussmann 8th arr 75008 Paris France,48.8753446,2.3167161,9.15609756098,41,9.272
48807,Sofitel Paris Arc De Triomphe,14 Rue Beaujon 8th arr 75008 Paris France,48.8751845,2.3013214,8.71340206186,194,8.91748251748
49001,Hotel Mercure La Sorbonne Saint Germain des Pr s,14 Rue de la Sorbonne 5th arr 75005 Paris France,48.8493499,2.3430569,8.625,80,7.5972972973
49081,La Tremoille Paris,14 rue de la Tremoille 8th arr 75008 Paris France,48.8668589,2.3028215,8.52894736842,76,8.45769230769
49157,Hotel Op ra Richepanse,14 Rue du Chevalier de Saint George 1st arr 75001 Paris France,48.8686931,2.325211,9.30289256198,242,9.00393700787
49399,H tel Duc De St Simon,14 Rue St Simon 7th arr 75007 Paris France,48.8560685,2.3236846,9.20608695652,115,8.65652173913
49514,Hotel Le Six,14 Rue Stanislas 6th arr 75006 Paris France,48.8438352,2.3280708,9.40317460317,63,8.6225
50673,Best Western Premier Louvre Saint Honor ,141 rue St Honor 1st arr 75001 Paris France,48.861711,2.340674,8.34048780488,205,7.59175257732
51319,La Villa Maillot,143 Avenue De Malakoff 16th arr 75016 Paris France,48.875551,2.2835191,8.93246753247,77,8.85762711864
51396,H tel Madison by MH,143 Boulevard Saint Germain 6th arr 75006 Paris France,48.8531641,2.3344097,8.72772277228,101,8.92372881356
53999,Novotel Paris 14 Porte d Orl ans,15 Boulevard Romain Rolland 14th arr 75014 Paris France,48.8196885,2.3263505,7.95185185185,27,9.475
54717,Ritz Paris,15 Place Vend me 1st arr 75001 Paris France,48.8679466,2.3289593,9.725,28,9.9
54745,Hotel Les Rives de Notre Dame,15 Quai Saint Michel 5th arr 75005 Paris France,48.8532269,2.3457159,9.05416666667,72,7.17826086957
54817,Sofitel Paris Le Faubourg,15 Rue Boissy d Anglas 8th arr 75008 Paris France,48.868414,2.3213247,8.54306569343,137,8.43516483516
54954,Bassano,15 Rue de Bassano 16th arr 75016 Paris France,48.8690596,2.2971078,8.131,100,8.49882352941
55054,Best Western Premier Le Swann,15 rue de Constantinople 8th arr 75008 Paris France,48.8797331,2.3206003,7.99010989011,91,8.9
55145,H tel des Academies et des Arts,15 Rue De La Grande Chaumi re 6th arr 75006 Paris France,48.8420669,2.3304091,8.896,50,8.64
55195,Hotel Lumen Paris Louvre,15 Rue Des Pyramides 1st arr 75001 Paris France,48.8652582,2.3329632,8.95285714286,70,8.06785714286
55265,Le Marquis Eiffel,15 Rue Dupleix 15th arr 75015 Paris France,48.8516619,2.2979395,8.77603305785,121,8.83452380952
55386,COQ Hotel Paris,15 rue Edouard Manet 13th arr 75013 Paris France,48.8328764,2.3572531,9.14069767442,258,8.76118421053
55644,Mill sime H tel,15 Rue Jacob 6th arr 75006 Paris France,48.8550236,2.3350786,9.39520958084,167,9.11724137931
59752,Legend Saint Germain by Elegancia,151 bis Rue de Rennes 6th arr 75006 Paris France,48.8453774,2.3256427,9.04358974359,78,8.55
60909,Au Manoir Saint Germain,153 Boulevard Saint Germain 6th arr 75006 Paris France,48.853688,2.3322667,8.71144578313,166,8.38488372093
61456,Best Western S vres Montparnasse,153 Rue De Vaugirard 15th arr 75015 Paris France,48.843707,2.3155631,7.96914893617,188,7.44666666667
62183,Nolinski Paris,16 Avenue de l Opera 1st arr 75001 Paris France,48.8654874,2.3348924,9.45575221239,113,9.29137931034
62296,Le Tourville Eiffel,16 avenue de Tourville 7th arr 75007 Paris France,48.8542681,2.3078116,9.09714285714,140,8.24533333333
62436,Paris Marriott Opera Ambassador Hotel,16 boulevard Haussmann 9th arr 75009 Paris France,48.8728351,2.3362507,7.64393939394,66,8.35675675676
62770,Idol Hotel,16 rue d Edimbourg 8th arr 75008 Paris France,48.8795369,2.3202966,8.98269230769,104,9.344
62874,H tel California Champs Elys es,16 rue de Berri 8th arr 75008 Paris France,48.8726335,2.3048084,8.13818181818,275,8.27762557078
63149,Hotel de Seze,16 rue de S ze 9th arr 75009 Paris France,48.8705741,2.3264194,9.4,80,8.93770491803
63612,H tel Hor,160 Rue La Fayette 10th arr 75010 Paris France,48.8793427,2.3577745,8.82303030303,330,8.14285714286
68731,Best Western Op ra Batignolles,165 rue de Rome 17th arr 75017 Paris France,48.8870573,2.3143297,7.66930693069,101,7.475
68832,H tel de Banville,166 Boulevard Berthier 17th arr 75017 Paris France,48.8864673,2.2948911,8.71730769231,104,8.66949152542
68936,Villa Eugenie,167 rue de Rome 17th arr 75017 Paris France,48.8871283,2.314205,5.86451612903,62,12.0727272727
70551,H tel Raphael,17 Avenue Kl ber 16th arr 75016 Paris France,48.8713239,2.2937849,8.84615384615,78,8.49642857143
70629,Le 7 Eiffel Hotel,17 bis rue Am lie 7th arr 75007 Paris France,48.8585193,2.3077243,8.78026315789,76,7.93947368421
70705,Paris Marriott Rive Gauche Hotel,17 Boulevard Saint Jacques 14th arr 75014 Paris France,48.8315962,2.3399796,7.38695652174,46,7.64054054054
70876,Hotel Le Pera,17 Rue de Caumartin 9th arr 75009 Paris France,48.871309,2.3277079,7.69090909091,22,7.98461538462
70898,H tel Bedford,17 rue de l Arcade 8th arr 75008 Paris France,48.8720593,2.3236802,8.59361702128,376,8.61043478261
71274,Drawing Hotel,17 rue de Richelieu 1st arr 75001 Paris France,48.8644382,2.3359148,9.41428571429,14,7.46
71288,Novotel Paris Centre Gare Montparnasse,17 Rue Du Cotentin 15th arr 75015 Paris France,48.838484,2.3150904,7.91700404858,247,8.41388888889
71535,D clic Hotel,17 rue Duhesme 18th arr 75018 Paris France,48.8908018,2.3380204,8.95762711864,59,8.35714285714
71594,Villa d Estr es,17 rue g t le coeur 6th arr 75006 Paris France,48.8535089,2.3425787,8.91724137931,29,8.0
73015,Hotel Plaza Elys es,177 Boulevard Haussmann 8th arr 75008 Paris France,48.8746128,2.3056956,8.65523809524,105,8.18653846154
73120,Hotel Champs Elys es Friedland by Happyculture,177 rue du faubourg Saint Honor 8th arr 75008 Paris France,48.8750848,2.3048372,8.90285714286,105,8.33898305085
76390,Pullman Paris Tour Eiffel,18 Avenue De Suffren Entr e au 22 rue Jean Rey 15th arr 75015 Paris France,48.8555664,2.2926243,8.60106382979,846,8.59789719626
77829,Hotel Bachaumont,18 rue Bachaumont 2nd arr 75002 Paris France,48.8663208,2.3450399,8.97692307692,156,8.48636363636
77985,Franklin Roosevelt,18 rue Clement Marrot 8th arr 75008 Paris France,48.8678432,2.3033075,8.83636363636,88,8.30285714286
78073,H tel Horset Op ra Best Western Premier Collection,18 Rue d Antin 2nd arr 75002 Paris France,48.8691686,2.3337818,8.71206030151,199,8.11636363636
78272,Best Western Paris Gare Saint Lazare,18 rue de Constantinople 8th arr 75008 Paris France,48.8803752,2.319591,7.38076923077,78,8.01707317073
78350,Splendide Royal Paris,18 Rue du Cirque 8th arr 75008 Paris France,48.8709627,2.3154141,9.35,16,9.51428571429
78980,Mercure Paris Alesia,185 Boulevard Brune 14th arr 75014 Paris France,48.8237487,2.324056,8.26081081081,74,8.57457627119
81043,Hotel The Peninsula Paris,19 avenue Kleber 16th arr 75116 Paris France,48.8710605,2.2933537,9.3275862069,58,9.69230769231
81101,Le Narcisse Blanc Spa,19 Boulevard De La Tour Maubourg 7th arr 75007 Paris France,48.8605125,2.3106533,9.67192982456,57,9.24210526316
81473,H tel Les Dames du Panth on,19 place du Panth on 5th arr 75005 Paris France,48.845743,2.34493,8.95,70,8.48181818182
81543,H tel Victor Hugo Paris Kl ber,19 Rue Copernic 16th arr 75016 Paris France,48.8690198,2.2891278,8.30833333333,48,7.30606060606
81591,Grand Hotel Saint Michel,19 Rue Cujas 5th arr 75005 Paris France,48.8478399,2.342254,8.89870967742,155,8.60875
81746,Hotel Maison Ath n e,19 Rue De Caumartin 9th arr 75009 Paris France,48.8713421,2.3280723,9.03186813187,91,8.11935483871
81837,Relais Du Louvre,19 Rue Des Pretres Saint Germain L Auxerrois 1st arr 75001 Paris France,48.8592264,2.340996,8.97159090909,88,8.774
81925,Pullman Paris Montparnasse,19 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France,48.8382943,2.3210421,7.90263157895,266,8.44768211921
82191,Best Western Ducs de Bourgogne,19 Rue Du Pont Neuf 1st arr 75001 Paris France,48.8603483,2.3440535,7.47394366197,142,8.36875
82333,Best Western Premier Op ra Opal,19 Rue Tronchet 8th arr 75008 Paris France,48.8722588,2.3257608,8.82127659574,141,8.14782608696
82474,Amarante Champs Elys es,19 Rue Vernet 8th arr 75008 Paris France,48.8717649,2.2983855,7.62058823529,102,7.82272727273
85180,H tel Ad le Jules,2 4bis Cit Rougemont 9th arr 75009 Paris France,48.8721062,2.3451384,9.18426966292,89,8.97903225806
87052,Molitor Paris MGallery by Sofitel,2 avenue la Porte Molitor 16th arr 75016 Paris France,48.8448902,2.252833,8.67671232877,73,9.11034482759
87125,First Hotel Paris Tour Eiffel,2 Bd Garibaldi 15th arr 75015 Paris France,48.8475112,2.3022198,8.2875,72,8.31666666667
88755,H tel Regina,2 place des Pyramides 1st arr 75001 Paris France,48.8637503,2.3320406,9.16209677419,372,8.68429319372
89127,Mercure Paris Gare De Lyon TGV,2 place Louis Armand 12th arr 75012 Paris France,48.8442949,2.3730938,7.86812652068,411,7.95848214286
89538,Villa Montparnasse,2 Rue Boulard 14th arr 75014 Paris France,48.8349272,2.3295913,7.94230769231,52,7.13157894737
89590,H tel des Champs Elys es,2 Rue d Artois 8th arr 75008 Paris France,48.8722884,2.3090359,8.57431693989,183,8.12966101695
89773,Lyric H tel Paris,2 rue de Gramont 2nd arr 75002 Paris France,48.8690126,2.3368708,9.14226804124,97,8.41041666667
89870,Hotel Design Secret de Paris,2 Rue De Parme 9th arr 75009 Paris France,48.8814056,2.3282568,9.36666666667,93,8.91296296296
89963,Hotel Dupond Smith,2 rue des Guillemites 4th arr 75004 Paris France,48.857898,2.3571978,9.48260869565,23,8.97692307692
89986,Okko Hotels Paris Porte De Versailles,2 Rue du Colonel Pierre Avia 15th arr 75015 Paris France,48.8327729,2.2787597,9.08372093023,43,9.58461538462
90029,La Villa Royale,2 Rue Duperr 9th arr 75009 Paris France,48.8821595,2.3367444,8.19868421053,76,7.88571428571
90105,Hotel Indigo Paris Opera,2 Rue Edouard VII 9th arr 75009 Paris France,48.8704371,2.329236,8.99391304348,115,9.2487804878
90220,Villa Opera Drouot,2 rue Geoffroy Marie 9th arr 75009 Paris France,48.8732231,2.3436097,8.390625,96,8.42368421053
90316,Novotel Paris Gare De Lyon,2 Rue Hector Malot 12th arr 75012 Paris France,48.8453785,2.3753036,8.41448763251,566,8.63711048159
90882,H tel Belloy Saint Germain By Happyculture,2 Rue Racine 6th arr 75006 Paris France,48.8503901,2.3422527,8.32926829268,82,8.22258064516
90964,Hotel Louis 2,2 Rue Saint Sulpice 6th arr 75006 Paris France,48.8516148,2.3381293,8.78545454545,55,7.77647058824
91019,InterContinental Paris Le Grand,2 Rue Scribe 9th arr 75009 Paris France,48.8708391,2.3303651,8.70933333333,150,8.90074074074
95811,H tel Le M,20 bis rue de la Ga t 14th arr 75014 Paris France,48.8397623,2.3235324,8.22671755725,131,8.15394736842
99327,Seven Hotel,20 rue Berthollet 5th arr 75005 Paris France,48.8389823,2.3455528,8.64583333333,48,8.27419354839
99375,Platine Hotel Spa,20 rue de l Ing nieur Robert Keller 15th arr 75015 Paris France,48.8473459,2.2832408,8.86548672566,113,7.98775510204
99488,Mercure Paris Gare Montparnasse,20 Rue De La Ga t 14th arr 75014 Paris France,,,7.97567567568,37,7.50454545455
99525,Mercure Paris Notre Dame Saint Germain des Pr s,20 rue du Sommerard 5th arr 75005 Paris France,48.8503074,2.3450612,8.18133333333,75,7.51428571429
99600,Mercure Paris Centre Tour Eiffel,20 Rue Jean Rey 15th arr 75015 Paris France,48.8548641,2.2923181,7.86511024643,771,8.31231231231
100371,Banke H tel,20 Rue La Fayette 9th arr 75009 Paris France,48.8735736,2.335965,8.45471698113,159,8.30333333333
102541,Saint James Albany Paris Hotel Spa,202 rue de Rivoli 1st arr 75001 Paris France,48.8642689,2.3308179,7.95114285714,700,8.11515151515
103241,Mercure Paris Montparnasse Raspail,207 Boulevard Raspail 14th arr 75014 Paris France,48.8412131,2.3302954,8.3835443038,79,7.80810810811
103320,Golden Tulip Bercy Gare de Lyon 209,209 211 rue de Charenton 12th arr 75012 Paris France,48.8393229,2.3892274,8.66547619048,168,8.80740740741
103488,Montfleuri,21 Avenue De La Grande Arm e 16th arr 75016 Paris France,48.8747153,2.2906388,8.33333333333,228,8.01904761905
103831,Mercure Paris Pigalle Sacre Coeur,21 Boulevard De Clichy 9th arr 75009 Paris France,48.8823398,2.3364764,7.96769230769,65,8.79090909091
104414,Mercure Paris Terminus Nord,21 rue de Dunkerque 10th arr 75010 Paris France,48.8794843,2.3556545,7.44496230295,1459,7.31135135135
105873,H tel F licien by Elegancia,21 rue F licien David 16th arr 75016 Paris France,48.8493082,2.2743626,8.45454545455,66,8.29411764706
105939,Le Lavoisier,21 rue Lavoisier 8th arr 75008 Paris France,48.8737702,2.3201063,7.83333333333,12,8.5
105951,H tel Moli re,21 rue Moli re 1st arr 75001 Paris France,48.8655293,2.3360102,9.37338709677,124,8.95287356322
106075,Vice Versa,213 rue de la Croix Nivert 15th arr 75015 Paris France,48.8363819,2.2897793,8.29661016949,59,8.305
106220,H tel Etoile Saint Honor by Happyculture,214 rue du Faubourg Saint Honor 8th arr 75008 Paris France,48.8756508,2.3041568,8.23092105263,152,8.15523809524
106372,Hotel Le petit Paris,214 rue Saint Jacques 5th arr 75005 Paris France,48.8452789,2.342295,8.93333333333,57,8.61
106429,Mercure Paris 19 Philharmonie La Villette,216 Avenue Jean Jaures 19th arr 75019 Paris France,48.8886969,2.3945403,6.91296296296,54,8.43235294118
106483,Royal Garden Champs Elysees,218 220 rue du Faubourg St Honor 8th arr 75008 Paris France,48.8757155,2.3038781,7.05099009901,202,7.73739130435
106685,H tel Brighton Esprit de France,218 rue de Rivoli 1st arr 75001 Paris France,48.8649306,2.3290844,8.69084507042,284,8.72063492063
106969,H tel Paris Bastille Boutet MGallery by Sofitel,22 24 Rue Faidherbe 11th arr 75011 Paris France,48.8519215,2.3839993,8.79365079365,63,8.81111111111
108105,L Edmond H tel,22 avenue de Villiers 17th arr 75017 Paris France,48.8823111,2.3132374,8.22,20,8.18333333333
108125,Novotel Suites Paris Montreuil Vincennes,22 Avenue du professeur lemierre 20th arr 75020 Paris France,48.8554268,2.4152555,7.24375,192,8.22181818182
110997,H tel France d Antin Op ra,22 rue d Antin 2nd arr 75002 Paris France,48.8692566,2.3339369,8.75666666667,30,7.5375
111027,Hotel Stendhal Place Vend me Paris MGallery by Sofitel,22 Rue Danielle Casanova 1st arr 75002 Paris France,48.8681455,2.3313064,9.46551724138,29,7.19166666667
111056,H tel De Buci by MH,22 rue de Buci 6th arr 75006 Paris France,48.8538752,2.3366123,9.07931034483,58,8.575
111114,Hotel Parc Saint Severin Esprit de France,22 Rue de La Parcheminerie 5th arr 75005 Paris France,48.8518584,2.3447798,9.18888888889,162,8.91538461538
111276,Hotel Chavanel,22 Rue Tronchet 8th arr 75008 Paris France,48.8721692,2.3262681,8.61428571429,14,8.8
111389,Royal Saint Honore,221 Rue Saint Honore 1st arr 75001 Paris France,48.8658792,2.3298903,8.60735294118,136,8.5875
115063,Le Meurice,228 Rue De Rivoli 1st arr 75001 Paris France,48.8653685,2.328218,9.2075,40,9.47619047619
115103,Maison Albar Hotel Paris C line,23 25 rue de Pont Neuf 1st arr 75001 Paris France,48.8606187,2.344401,9.0064516129,62,8.72631578947
116738,Holiday Inn Paris Montmartre,23 Rue Damr mont 18th arr 75018 Paris France,,,8.43272727273,55,7.95238095238
116793,Hotel Pulitzer Paris,23 rue du Faubourg Montmartre 9th arr 75009 Paris France,48.8731996,2.3425446,8.208,200,8.72
116993,Hotel Vignon,23 Rue Vignon 8th arr 75008 Paris France,48.8717146,2.3261812,8.77394957983,119,8.84769230769
117226,H tel Aiglon Esprit de France,232 Boulevard Raspail 14th arr 75014 Paris France,48.8396623,2.3300582,8.96089108911,202,8.79663865546
120883,Hotel Elys es Bassano,24 rue Bassano 16th arr 75016 Paris France,48.8689307,2.2974503,7.85950413223,121,7.95568181818
121004,Hotel Opera Cadet,24 rue Cadet 9th arr 75009 Paris France,48.8754371,2.3434586,8.58923076923,65,8.32424242424
121069,Phileas Hotel,24 Rue d Amsterdam 9th arr 75009 Paris France,48.8768854,2.3270623,8.5609375,192,8.99340659341
121261,Holiday Inn Paris Elys es,24 Rue De Miromesnil 8th arr 75008 Paris France,48.8730437,2.3161144,7.71111111111,63,8.41363636364
121324,H tel Beauchamps,24 rue de Ponthieu 8th arr 75008 Paris France,48.87096,2.3091617,7.98823529412,289,8.25911330049
121613,Best Western Nouvel Orl ans Montparnasse,25 avenue du General Leclerc 14th arr 75014 Paris France,48.8309896,2.3297301,8.04597701149,174,8.2175
121787,Hotel Plaza Athenee Paris,25 Avenue Montaigne 8th arr 75008 Paris France,48.8661932,2.3042141,9.56666666667,36,9.01764705882
121823,Mercure Paris Place d Italie,25 Boulevard Auguste Blanqui 13th arr 75013 Paris France,48.830196,2.3529539,7.84814814815,27,8.00769230769
122341,H tel Da Vinci Spa,25 rue des Saints P res 6th arr 75006 Paris France,48.8565778,2.3319767,9.21506849315,146,8.77692307692
122487,XO Hotel,25 Rue Theodore de Banville 17th arr 75017 Paris France,48.8827492,2.2982782,8.82307692308,13,9.9
122500,H tel Vernet,25 Rue Vernet 8th arr 75008 Paris France,48.871859,2.2978177,8.56320754717,106,8.652
122606,Mandarin Oriental Paris,251 rue Saint Honor 1st arr 75001 Paris France,48.8671889,2.326927,9.14285714286,21,9.01
123017,Novotel Paris Vaugirard Montparnasse,257 Rue De Vaugirard 15th arr 75015 Paris France,48.8399018,2.3031011,7.4837962963,216,7.77552447552
